AQS Code,CAMS,TCEQ Region,Reg#,Site Name,Latitude,Longitude,Timezone,Params,Activation Date,Deactivation Date
482010021,,HOUSTON,12,Brady Island,29.720278,-95.275,CENTRAL,,01-Jan-1976,31-Dec-1981
482010023,,HOUSTON,12,HL&amp;P Bertron Station,29.725,-95.052778,CENTRAL,,01-Jan-1973,13-Apr-1983
482010025,,HOUSTON,12,Bulk Materials Plant 2,29.748611,-95.164444,CENTRAL,,01-Jan-1979,13-Apr-1983
482010031,,HOUSTON,12,Cloverleaf,29.778611,-95.171389,CENTRAL,,01-Jan-1983,27-Dec-1984
482010038,,HOUSTON,12,Parkhurst,29.837778,-95.285556,CENTRAL,,01-Jan-1975,31-Dec-1982
482010039,,HOUSTON,12,Fuqua,29.6125,-95.279167,CENTRAL,,01-Jan-1975,31-Dec-1984
482010040,,HOUSTON,12,Jeannetta,29.733056,-95.523889,CENTRAL,,01-Jan-1976,31-Dec-1988
482010041,,HOUSTON,12,Seamist,29.801389,-95.4375,CENTRAL,,01-Jan-1976,27-Aug-1989
482010042,,HOUSTON,12,Hartsook,29.634167,-95.228889,CENTRAL,,01-Jan-1976,31-Dec-1988
482010043,,HOUSTON,12,Cullen,29.637778,-95.355278,CENTRAL,,01-Jan-1976,22-Apr-1988
482010044,,HOUSTON,12,Aberdeen 2,29.697222,-95.438611,CENTRAL,,01-Jan-1968,31-Dec-1988
482010048,,HOUSTON,12,Fulton 2,29.856667,-95.382778,CENTRAL,,01-Jan-1977,29-Dec-1994
482010049,,HOUSTON,12,Kress,29.775833,-95.306944,CENTRAL,,01-Jan-1978,31-Dec-1981
482010050,,HOUSTON,12,Market 2,29.7725,-95.205278,CENTRAL,,01-Jan-1978,31-Dec-1981
482010052,,HOUSTON,12,Clinton Drive,29.7275,-95.276389,CENTRAL,,01-Jan-1979,31-Dec-1981
482010053,,HOUSTON,12,Granada,29.787222,-95.191667,CENTRAL,,01-Jan-1979,31-Dec-1981
482010056,,HOUSTON,12,Gregg,29.776944,-95.335833,CENTRAL,,13-Dec-1980,31-Dec-1988
482010063,,HOUSTON,12,Smith Branch Library,29.725,-95.35,CENTRAL,,01-Jan-1984,22-Apr-1988
482010101,,HOUSTON,12,USEPA-482010101,0,0,CENTRAL,,01-Jan-1977,31-Dec-1981
482011001,,HOUSTON,12,Center at 13th,29.698056,-95.123889,CENTRAL,,01-Jan-1967,27-Dec-1984
482011002,,HOUSTON,12,Shell Oil Deer Park,29.728333,-95.120556,CENTRAL,,01-Jan-1973,13-Apr-1983
482011004,,HOUSTON,12,Cy-Fair High School,29.936667,-95.653889,CENTRAL,,01-Jan-1972,27-Dec-1984
482011005,,HOUSTON,12,Cullen-Mowery,29.6375,-95.355278,CENTRAL,,01-Jan-1967,31-Dec-1981
482011006,,HOUSTON,12,Cullen-Elgin,29.722778,-95.345833,CENTRAL,,01-Jan-1968,24-Jun-1984
482011008,,HOUSTON,12,Parkside-Strawberry,29.67,-95.193611,CENTRAL,,01-Jan-1983,27-Dec-1984
482011018,,HOUSTON,12,Kress-Lyons,29.775,-95.308333,CENTRAL,,01-Jan-1971,31-Dec-1981
482011024,,HOUSTON,12,Memorial,29.773056,-95.61,CENTRAL,,01-Jan-1968,31-Dec-1968
482011025,,HOUSTON,12,Chimney Rock,29.646944,-95.4825,CENTRAL,,01-Jan-1967,31-Dec-1981
482011026,,HOUSTON,12,West 43rd,29.830278,-95.440278,CENTRAL,,01-Jan-1967,31-Dec-1981
482011027,,HOUSTON,12,Airport Boulevard,29.655556,-95.280556,CENTRAL,,01-Jan-1967,31-Dec-1968
482011028,,HOUSTON,12,Phillips Petroleum Adams Terminal,29.718333,-95.187222,CENTRAL,,01-Jan-1973,27-Dec-1984
482011029,,HOUSTON,12,Genoa,29.625278,-95.198611,CENTRAL,,01-Jan-1967,31-Dec-1968
482011039,"0035, 0139, 0235, 1001, 3000",HOUSTON,12,Houston Deer Park #2,29.670025,-95.1285077,CENTRAL,425,22-Oct-1996,
481670056,620,HOUSTON,12,Texas City 34th Street,29.4057,-94.94712,CENTRAL,11,01-Jun-2003,
482010046,405,HOUSTON,12,Houston North Wayside,29.8280859,-95.2840958,CENTRAL,2,01-Jan-1976,
482010060,404,HOUSTON,12,Houston Kirkpatrick,29.8074146,-95.2936223,CENTRAL,6,10-Feb-2000,
482011042,309,HOUSTON,12,Kingwood,30.0584604,-95.1897514,CENTRAL,1,15-Feb-2001,
482011035,"0055, 0113, 0304, 0403",HOUSTON,12,Clinton,29.7337263,-95.2575931,CENTRAL,142,01-Jan-1972,
482011043,243,HOUSTON,12,La Porte Airport C243,29.672,-95.0647,CENTRAL,7,09-Jun-2005,
482010673,673,HOUSTON,12,Goodyear Houston Site #2,29.7023,-95.256697,CENTRAL,12,01-Oct-2006,
482011066,1066,HOUSTON,12,Houston Southwest Freeway,29.7216,-95.49265,CENTRAL,9,22-Jan-2014,
482011017,1017,HOUSTON,12,Baytown Garth,29.823319,-94.983786,CENTRAL,10,05-Jun-2012,
480390619,619,HOUSTON,12,Mustang Bayou,29.308562,-95.19991,CENTRAL,,01-Jun-2003,16-Nov-2015
482010024,"0008, 0108, 0150",HOUSTON,12,Houston Aldine,29.9010364,-95.3261373,CENTRAL,92,01-Jan-1974,
482011034,1,HOUSTON,12,Houston East,29.7679965,-95.2205822,CENTRAL,11,01-Jan-1973,
482010029,"0026, 0110, 0154",HOUSTON,12,Northwest Harris County,30.039524,-95.6739508,CENTRAL,13,01-Jan-1981,
482010055,"0053, 0146, 0181",HOUSTON,12,Houston Bayland Park,29.6957294,-95.499219,CENTRAL,95,24-Mar-1998,
482016000,"0175, 1020",HOUSTON,12,Cesar Chavez,29.6843603,-95.2535982,CENTRAL,54,11-Mar-2004,
483390078,78,HOUSTON,12,Conroe Relocated,30.3503017,-95.4251278,CENTRAL,12,01-Oct-2001,
482010058,148,HOUSTON,12,Baytown,29.7706975,-95.0312316,CENTRAL,98,25-Mar-1998,
482010307,1029,HOUSTON,12,Manchester/Central,29.718799,-95.2599093,CENTRAL,91,09-May-2005,
482010069,169,HOUSTON,12,Milby Park,29.7062492,-95.2611301,CENTRAL,54,07-Apr-1999,
482010803,"0114, 0603",HOUSTON,12,HRM #3 Haden Rd,29.7647877,-95.1785379,CENTRAL,147,14-Nov-1992,
480391004,84,HOUSTON,12,Manvel Croix Park,29.5204432,-95.3925089,CENTRAL,10,23-Aug-2001,
482011015,"0165, 1015",HOUSTON,12,Lynchburg Ferry,29.7616528,-95.0813861,CENTRAL,145,24-Apr-2003,
481670615,"0615, 1615",HOUSTON,12,Texas City BP 31st Street (Site 1),29.38145,-94.94108,CENTRAL,16,31-Dec-2009,
481670616,"0616, 1616",HOUSTON,12,Texas City BP Onsite (Site 2),29.36886,-94.91544,CENTRAL,16,23-Mar-2010,
481670697,697,HOUSTON,12,UH Coastal Center,29.3879,-95.0414,CENTRAL,11,31-Mar-2010,
482010695,695,HOUSTON,12,UH Moody Tower,29.7176,-95.3414,CENTRAL,11,31-Mar-2010,
482910699,699,HOUSTON,12,UH West Liberty,30.0583,-94.9781,CENTRAL,11,31-Mar-2010,
483390698,698,HOUSTON,12,UH WG Jones Forest,30.2362,-95.4832,CENTRAL,11,31-Mar-2010,
481670621,"0621, 1621",HOUSTON,12,Texas City BP Logan Street (Site 3),29.380981,-94.93022,CENTRAL,16,07-Apr-2010,
482010563,563,HOUSTON,12,Huffman Wolf Road,30.05786,-95.06147,CENTRAL,1,21-Sep-2010,
480391012,1012,HOUSTON,12,Freeport South Avenue I,28.96443,-95.35483,CENTRAL,82,25-May-2011,
481670683,683,HOUSTON,12,Texas City 11th Street,29.3787,-94.91019,CENTRAL,,01-Jan-2010,31-Jul-2016
480391003,11,HOUSTON,12,Clute,29.0108409,-95.397744,CENTRAL,90,01-Jan-1974,
482011050,45,HOUSTON,12,Seabrook Friendship Park,29.5830473,-95.0155437,CENTRAL,13,29-Jul-2001,
482010068,48,HOUSTON,12,Houston Wharton,29.9475484,-95.5428231,CENTRAL,,01-Dec-1993,03-May-2012
480710013,"0096, 0638",HOUSTON,12,Smith Point Hawkins Camp,29.5462437,-94.7869686,CENTRAL,6,06-Sep-2000,
482010061,145,HOUSTON,12,Shore Acres,29.6150008,-95.0181324,CENTRAL,90,28-May-1998,
480391016,1016,HOUSTON,12,Lake Jackson,29.0437592,-95.4729462,CENTRAL,11,10-Jun-2003,
481670005,"0147, 1022",HOUSTON,12,Texas City Ball Park,29.3852338,-94.9315197,CENTRAL,92,20-Oct-1997,
481671034,1034,HOUSTON,12,Galveston 99th Street,29.2544736,-94.8612886,CENTRAL,14,20-Mar-2007,
482010026,"0015, 0115",HOUSTON,12,Channelview,29.8027073,-95.1254948,CENTRAL,58,01-Jan-1980,
482010036,1036,HOUSTON,12,Jacinto Port,29.7761,-95.1051,CENTRAL,90,19-Jul-2006,
482011049,1049,HOUSTON,12,Pasadena North,29.716611,-95.2224669,CENTRAL,180,01-Jul-2008,
482010070,81,HOUSTON,12,Houston Regional Office,29.73512,-95.3156,CENTRAL,,03-May-2000,15-Jun-2012
482011052,1052,HOUSTON,12,Houston North Loop,29.81453,-95.38769,CENTRAL,17,13-Apr-2015,
482010057,"0167, 1667",HOUSTON,12,Galena Park,29.734231,-95.238469,CENTRAL,138,21-Oct-1997,
480390618,618,HOUSTON,12,Danciger,29.144291,-95.756601,CENTRAL,11,01-Jun-2003,
480711606,1606,HOUSTON,12,UH Smith Point,29.545789,-94.781386,CENTRAL,4,15-Apr-2016,
482011054,1054,HOUSTON,12,Houston Hartwick,29.885356,-95.352383,CENTRAL,1,06-Dec-2016,
480391607,1607,HOUSTON,12,Oyster Creek,29.010556,-95.313333,CENTRAL,65,14-Dec-2016,
482010688,688,HOUSTON,12,Pasadena AAMS C0688,&nbsp;,&nbsp;,CENTRAL,,21-Mar-2006,02-Mar-2009
480292002,,SAN ANTONIO,13,Fredericksburg Road,29.627778,-98.608889,CENTRAL,,01-Jan-1964,31-Dec-1969
480910001,,SAN ANTONIO,13,South Seguin Street,29.700278,-98.121111,CENTRAL,,01-Jan-1981,31-Dec-1983
480910002,,SAN ANTONIO,13,North Central Street,29.721389,-98.126944,CENTRAL,,01-Jan-1981,27-Dec-1984
480290032,23,SAN ANTONIO,13,San Antonio Northwest,29.51509,-98.620166,CENTRAL,17,01-Jul-1981,
480290060,,SAN ANTONIO,13,Frank Wing Municipal Court,29.4221832,-98.505381,CENTRAL,1,18-May-2000,
480290051,140,SAN ANTONIO,13,San Antonio Seale,29.4450463,-98.406501,CENTRAL,6,13-Jul-1994,
480290055,678,SAN ANTONIO,13,CPS Pecan Valley,29.4072945,-98.431251,CENTRAL,8,11-Mar-1999,
480290622,622,SAN ANTONIO,13,Heritage Middle School,29.3529047,-98.3328207,CENTRAL,10,29-Jul-2004,
480290053,301,SAN ANTONIO,13,Selma,29.5877408,-98.3125118,CENTRAL,2,06-Oct-1999,
480290676,676,SAN ANTONIO,13,Palo Alto,29.3327898,-98.5513832,CENTRAL,7,01-Aug-2006,
480290677,677,SAN ANTONIO,13,Old Hwy 90,29.4239439,-98.5804991,CENTRAL,91,09-Oct-2006,
480290059,59,SAN ANTONIO,13,Calaveras Lake,29.2753812,-98.3116919,CENTRAL,20,12-May-1998,
484931038,1038,SAN ANTONIO,13,Floresville Hospital Boulevard,29.130675,-98.14806,CENTRAL,58,18-Jul-2013,
480291069,1069,SAN ANTONIO,13,San Antonio Interstate 35,29.5294,-98.39139,CENTRAL,10,08-Jan-2014,
482551070,1070,SAN ANTONIO,13,Karnes County Courthouse,28.885481,-97.901742,CENTRAL,58,17-Dec-2014,
480291052,,SAN ANTONIO,13,San Antonio 99th Street,29.342,-98.472,CENTRAL,,23-Jul-2012,18-Dec-2013
480290052,58,SAN ANTONIO,13,Camp Bullis,29.6320582,-98.5649364,CENTRAL,59,10-Aug-1998,
480291080,1080,SAN ANTONIO,13,San Antonio Gardner Road,29.352911,-98.332814,CENTRAL,8,18-Nov-2016,
481870504,504,SAN ANTONIO,13,New Braunfels Airport,29.7041667,-98.0288889,CENTRAL,1,30-Aug-2002,
480910503,503,SAN ANTONIO,13,Bulverde Elementary,29.7608333,-98.4627778,CENTRAL,1,27-Aug-2002,
480910505,505,SAN ANTONIO,13,City of Garden Ridge,29.6391667,-98.2986111,CENTRAL,1,25-Mar-2003,
481875004,5004,SAN ANTONIO,13,New Braunfels Airport KBAZ,29.7086111,-98.0452778,CENTRAL,13,22-Jan-2003,
480290625,625,SAN ANTONIO,13,Gate 9A CPS,29.2922222,-98.3377778,CENTRAL,1,01-Jun-2005,
480290626,626,SAN ANTONIO,13,Gate 58 CPS,29.3177778,-98.3316667,CENTRAL,1,01-Jun-2005,
480290623,623,SAN ANTONIO,13,Gardner Rd. Gas Sub-Station,29.3319444,-98.3258333,CENTRAL,1,28-Jun-2005,
480290046,27,SAN ANTONIO,13,San Antonio Downtown,29.426944,-98.486389,CENTRAL,,01-Sep-1981,06-Oct-2010
480290001,,SAN ANTONIO,13,Calveras State Park,29.281944,-98.295833,CENTRAL,,01-Jan-1977,31-Dec-1981
480290002,,SAN ANTONIO,13,Camp Bullis - TACB/SAMHD,0,0,CENTRAL,,01-Jan-1981,31-Dec-1982
480290003,,SAN ANTONIO,13,San Antonio,29.641944,-98.418611,CENTRAL,,01-Jan-1968,31-Dec-1969
480290004,,SAN ANTONIO,13,Culebra Road,29.52,-98.802778,CENTRAL,,01-Jan-1968,31-Dec-1969
480290005,,SAN ANTONIO,13,Oak Hills Country Club,29.506111,-98.570278,CENTRAL,,01-Jan-1968,30-Jun-1980
480290006,,SAN ANTONIO,13,Cadillac Drive Water Pump Station,29.571944,-98.525278,CENTRAL,,01-Jan-1968,31-Dec-1969
480290007,,SAN ANTONIO,13,San Antonio City Service Center,29.520833,-98.477778,CENTRAL,,01-Jan-1968,31-Dec-1969
480290008,,SAN ANTONIO,13,Newport,29.520833,-98.477778,CENTRAL,,01-Jan-1968,31-Dec-1974
480290009,,SAN ANTONIO,13,SARA Sewage Treatment Plant,29.511111,-98.291944,CENTRAL,,01-Jan-1968,31-Dec-1969
480290011,,SAN ANTONIO,13,Lackland City Spring,29.385556,-98.638333,CENTRAL,,01-Jan-1968,31-Dec-1969
480290012,,SAN ANTONIO,13,Hwy 90 Water Pump Station,29.423611,-98.579167,CENTRAL,,01-Jan-1968,31-Dec-1969
480290013,,SAN ANTONIO,13,Edison Dr Water Pump Station,29.470833,-98.519444,CENTRAL,,01-Jan-1968,31-Dec-1969
480290014,,SAN ANTONIO,13,Helotes Park Estates,29.561667,-98.68,CENTRAL,,01-Jan-1968,31-Dec-1969
480290015,,SAN ANTONIO,13,Seale Road Water Pump Station,29.444444,-98.413056,CENTRAL,,01-Jan-1968,31-Dec-1969
480290017,,SAN ANTONIO,13,Bexar Metro Water,29.3275,-98.5375,CENTRAL,,01-Jan-1968,31-Dec-1969
480290018,,SAN ANTONIO,13,New Braunfels Rd City Service Center,29.3525,-98.453889,CENTRAL,,01-Jan-1968,31-Dec-1969
480290019,,SAN ANTONIO,13,Beck Road,29.365,-98.318056,CENTRAL,,01-Jan-1968,31-Dec-1969
480290020,,SAN ANTONIO,13,Somerset Water Pump Station,29.225556,-98.666667,CENTRAL,,01-Jan-1968,31-Dec-1969
480290021,,SAN ANTONIO,13,Braunig Lake Power Plant,29.266667,-98.386111,CENTRAL,,01-Jan-1968,31-Dec-1973
480290022,,SAN ANTONIO,13,San Antonio International Airport,29.527778,-98.474444,CENTRAL,,01-Jan-1969,31-Dec-1983
480290023,,SAN ANTONIO,13,Hills and Dales Water Company,29.59,-98.641111,CENTRAL,,01-Jan-1973,31-Dec-1973
480290024,,SAN ANTONIO,13,Flagle Street Water Pump Station,29.4375,-98.564444,CENTRAL,,01-Jan-1971,01-Jan-1981
480290026,,SAN ANTONIO,13,Southcross,29.367778,-98.543611,CENTRAL,,01-Jan-1971,30-Jun-1980
480290027,,SAN ANTONIO,13,Gembler Fire Station,29.435,-98.416111,CENTRAL,,01-Jan-1971,30-Jun-1980
480290029,,SAN ANTONIO,13,Walzem Pump Station,29.508333,-98.403333,CENTRAL,,01-Jan-1971,01-Jan-1973
480290033,,SAN ANTONIO,13,New Braunfels Road,29.359444,-98.448889,CENTRAL,,01-Jan-1972,30-Jun-1980
480290035,,SAN ANTONIO,13,EPA-480290035,29.44,-98.824722,CENTRAL,,01-Jan-1973,31-Dec-1976
480290037,,SAN ANTONIO,13,Flagle Street,29.4375,-98.564444,CENTRAL,,01-Jan-1975,31-Dec-1976
480290038,,SAN ANTONIO,13,West Southcross,29.370278,-98.545833,CENTRAL,,01-Jan-1975,31-Dec-1980
480290039,,SAN ANTONIO,13,Gembler,29.435,-98.4125,CENTRAL,,01-Jan-1975,01-Jan-1979
480290040,,SAN ANTONIO,13,South New Braunfels,29.361944,-98.447222,CENTRAL,,05-Jan-1974,31-Dec-1988
480290041,,SAN ANTONIO,13,Salinas and Camaron,29.429167,-98.493889,CENTRAL,,01-Jan-1977,31-Dec-1981
480290044,,SAN ANTONIO,13,International Airport Loop,29.518889,-98.473056,CENTRAL,,01-Jan-1984,10-Jan-1990
480290045,,SAN ANTONIO,13,Kings Mountain,29.588889,-98.358333,CENTRAL,,01-Jan-1980,31-Dec-1985
480290047,,SAN ANTONIO,13,Espada Road,29.316667,-98.45,CENTRAL,,01-Jan-1982,30-Jun-1983
480290048,,SAN ANTONIO,13,Culebra Road 2,29.440278,-98.6125,CENTRAL,,01-Jan-1983,31-Dec-1987
480291001,,SAN ANTONIO,13,Brooks Army Hospital,29.466389,-98.448333,CENTRAL,,01-Jan-1981,31-Dec-1982
480291002,,SAN ANTONIO,13,Winans Road,29.473611,-98.431944,CENTRAL,,01-Jul-1982,31-Dec-1988
480292001,,SAN ANTONIO,13,USEPA-480292001,29.423333,-98.498611,CENTRAL,,01-Jan-1957,31-Dec-1981
480290501,501,SAN ANTONIO,13,Elm Creek Elementary,29.276667,-98.724444,CENTRAL,8,17-Jun-2002,
480290502,502,SAN ANTONIO,13,Fair Oaks Ranch,29.73,-98.625556,CENTRAL,8,27-Jun-2002,
481870506,506,SAN ANTONIO,13,Seguin Outdoor Learning Center,29.588611,-97.932222,CENTRAL,1,26-Mar-2003,
480290042,,SAN ANTONIO,13,East Kelly AFB,29.372778,-98.54,CENTRAL,,01-Jan-1979,30-Dec-1996
480290050,,SAN ANTONIO,13,IH-410 San Antonio International Airport,29.530278,-98.478333,CENTRAL,,01-Jan-1971,30-Dec-1996
480290036,7,SAN ANTONIO,13,San Antonio North,29.504722,-98.538889,CENTRAL,,01-Sep-1972,11-Aug-1998
480290034,,SAN ANTONIO,13,NW of Bowie &amp; Durange Streets Intersection,29.415278,-98.484722,CENTRAL,,01-Jan-1972,07-Oct-1999
480570001,,CORPUS CHRISTI,14,City Swimming Pool,28.675,-96.566667,CENTRAL,,01-Jan-1971,31-Dec-1980
484690609,609,CORPUS CHRISTI,14,Inez,28.89962,-96.78513,CENTRAL,10,09-Jul-2010,
481750624,624,CORPUS CHRISTI,14,Coleto,28.720926,-97.220882,CENTRAL,7,10-Jul-2010,
484690003,87,CORPUS CHRISTI,14,Victoria,28.8361697,-97.0055298,CENTRAL,8,01-Apr-1989,
483550025,4,CORPUS CHRISTI,14,Corpus Christi West,27.7653399,-97.4342619,CENTRAL,9,01-Jan-1981,
483550026,21,CORPUS CHRISTI,14,Corpus Christi Tuloso,27.8324089,-97.5553798,CENTRAL,8,01-Jan-1984,
483550034,"0199, 0635",CORPUS CHRISTI,14,Dona Park,27.8118166,-97.4657031,CENTRAL,270,31-Jan-2001,
482730314,314,CORPUS CHRISTI,14,National Seashore,27.4269813,-97.2986922,CENTRAL,7,25-Oct-2002,
483551024,1024,CORPUS CHRISTI,14,Williams Park,27.8038056,-97.4137626,CENTRAL,7,08-Aug-2005,
483550029,"0168, 0170, 0195",CORPUS CHRISTI,14,Corpus Christi Hillcrest,27.8075444,-97.419258,CENTRAL,176,01-Nov-1994,
483550083,83,CORPUS CHRISTI,14,Corpus Christi Palm,27.8028877,-97.4198783,CENTRAL,55,18-May-2010,
483550032,"0098, 0149, 0155",CORPUS CHRISTI,14,Corpus Christi Huisache,27.8045054,-97.4315816,CENTRAL,106,06-Aug-1997,
481231602,1602,CORPUS CHRISTI,14,Cuero,29.134779,-97.276575,CENTRAL,10,15-Apr-2014,
484090687,687,CORPUS CHRISTI,14,Taft-SEP,27.923333,-97.408611,CENTRAL,,07-May-2007,30-May-2016
484690004,602,CORPUS CHRISTI,14,Victoria Rabbit Run C602,28.7513889,-96.8536111,CENTRAL,,19-Jul-2000,23-Feb-2006
483550036,629,CORPUS CHRISTI,14,Port Grain Elevator,27.8175,-97.4197222,CENTRAL,,01-Dec-2004,23-May-2016
483550037,630,CORPUS CHRISTI,14,J.I Hailey,27.8244444,-97.4325,CENTRAL,,30-Nov-2004,23-May-2016
483550038,631,CORPUS CHRISTI,14,Inner Harbor,27.8452778,-97.5255556,CENTRAL,,29-Nov-2004,15-May-2012
483550039,632,CORPUS CHRISTI,14,FHR Easement,27.8272222,-97.5288889,CENTRAL,,29-Nov-2004,23-May-2016
483550035,634,CORPUS CHRISTI,14,Oak Park,27.798889,-97.433889,CENTRAL,,02-Dec-2004,23-May-2016
480250641,641,CORPUS CHRISTI,14,Beeville,28.359722,-97.79,CENTRAL,,26-Jul-2005,18-Oct-2006
482850649,649,CORPUS CHRISTI,14,Halletsville,29.447222,-96.9325,CENTRAL,,29-Aug-2005,07-Nov-2006
480570657,657,CORPUS CHRISTI,14,Port O Connor,28.434167,-96.454722,CENTRAL,,03-Oct-2005,30-Jul-2007
484090659,659,CORPUS CHRISTI,14,Aransas Pass,27.886667,-97.148611,CENTRAL,,22-Jan-2006,30-May-2016
483550660,660,CORPUS CHRISTI,14,Holly Road,27.703056,-97.3875,CENTRAL,8,18-Jan-2006,
483550664,664,CORPUS CHRISTI,14,Violet,27.757778,-97.619444,CENTRAL,8,12-Jan-2006,
483550041,633,CORPUS CHRISTI,14,Solar Estates,27.8291667,-97.5436111,CENTRAL,55,01-Dec-2004,
480250001,,CORPUS CHRISTI,14,AC Jones High School,28.418889,-97.7525,CENTRAL,,01-Jan-1975,30-Jun-1980
484090685,685,CORPUS CHRISTI,14,Ingleside,27.901667,-97.249167,CENTRAL,8,29-Jun-2007,
484090686,686,CORPUS CHRISTI,14,Odem-SEP,27.924722,-97.538056,CENTRAL,,11-Dec-2006,30-May-2016
483550020,121,CORPUS CHRISTI,14,NAVIGATION,27.806944,-97.454167,CENTRAL,,01-Jan-1973,30-Sep-2002
483550030,164,CORPUS CHRISTI,14,CORPUS CHRISTI POTH,27.807778,-97.434444,CENTRAL,,22-Jul-1993,04-Oct-1998
483550012,,CORPUS CHRISTI,14,Corpus Christi Fire Station #5,27.796667,-97.426944,CENTRAL,,01-Jan-1971,30-Dec-1996
483550001,,CORPUS CHRISTI,14,Morgan Street,27.777222,-97.423611,CENTRAL,,01-Jan-1957,31-Dec-1988
483550002,,CORPUS CHRISTI,14,Upper River Road,27.833889,-97.539444,CENTRAL,,01-Jan-1964,31-Dec-1969
483550003,,CORPUS CHRISTI,14,Corpus Christi Fire Station #7,27.737778,-97.3875,CENTRAL,,01-Jan-1969,26-Jun-1988
483550004,,CORPUS CHRISTI,14,Bulk Materials Dock,27.818889,-97.455556,CENTRAL,,01-Jan-1969,01-Jul-1978
483550005,,CORPUS CHRISTI,14,US Weather Bureau,27.774722,-97.501389,CENTRAL,,01-Jan-1970,30-Jul-1984
483550006,,CORPUS CHRISTI,14,Holly Road Water Pump House,27.704167,-97.391667,CENTRAL,,01-Jan-1971,31-Dec-1971
483550007,,CORPUS CHRISTI,14,Kostoryz Fire Station,27.727778,-97.413889,CENTRAL,,01-Jan-1971,31-Dec-1979
483550008,,CORPUS CHRISTI,14,Louisiana Fire Station,27.766667,-97.395833,CENTRAL,,01-Jan-1971,31-Dec-1979
483550009,,CORPUS CHRISTI,14,South Caranchua Fire Station,27.788056,-97.397778,CENTRAL,,01-Jan-1971,31-Dec-1974
483550010,,CORPUS CHRISTI,14,La Retama Library,27.797778,-97.393889,CENTRAL,,01-Jan-1971,31-Dec-1971
483550011,,CORPUS CHRISTI,14,Horne Road Fire Station,27.759722,-97.431944,CENTRAL,,01-Jan-1971,31-Dec-1979
483550013,,CORPUS CHRISTI,14,Navigation Boulevard Fire Station,27.814722,-97.395833,CENTRAL,,01-Jan-1971,31-Dec-1979
483550014,,CORPUS CHRISTI,14,Flour Bluff Health Department Annex,27.661389,-97.269444,CENTRAL,,01-Jan-1971,31-Dec-1971
483550015,,CORPUS CHRISTI,14,Rand Morgan Road Fire Station,27.819722,-97.547222,CENTRAL,,01-Jan-1971,30-Jul-1984
483550016,,CORPUS CHRISTI,14,Cantwell Lane,27.820833,-97.434722,CENTRAL,,01-Jan-1970,31-Dec-1978
483550017,,CORPUS CHRISTI,14,Pipe Line Sign Navigation Boulevard,27.825,-97.429167,CENTRAL,,01-Jan-1973,31-Dec-1976
483550019,,CORPUS CHRISTI,14,Old Galveston Road,27.789444,-97.433333,CENTRAL,,01-Jan-1973,31-Dec-1981
483550021,,CORPUS CHRISTI,14,Horne Road,27.757778,-97.428611,CENTRAL,,01-Jan-1977,31-Dec-1979
483550022,,CORPUS CHRISTI,14,West Guth Park,27.833889,-97.5525,CENTRAL,,01-Jan-1977,31-Dec-1981
483550023,,CORPUS CHRISTI,14,Navigation Blvd,27.824722,-97.445556,CENTRAL,,01-Jan-1980,31-Dec-1988
483550024,,CORPUS CHRISTI,14,Leopard Street,27.847222,-97.5875,CENTRAL,,01-Jan-1980,30-Jun-1988
484090001,,CORPUS CHRISTI,14,SFA Elementary,27.923611,-97.291667,CENTRAL,,01-Jan-1977,31-Dec-1979
484090002,,CORPUS CHRISTI,14,Odem,27.940556,-97.588889,CENTRAL,,01-Jan-1981,01-Jan-1985
484690001,,CORPUS CHRISTI,14,Victoria Water Treatment Plant,28.820556,-96.984444,CENTRAL,,01-Jan-1975,01-Jan-1981
480610002,,HARLINGEN,15,Texas Southwest College,25.883056,-97.491944,CENTRAL,,01-Jan-1974,31-Dec-1981
480610003,,HARLINGEN,15,Navigation District Office,25.936944,-97.408611,CENTRAL,,01-Jan-1974,31-Dec-1984
480610005,,HARLINGEN,15,Gladys Porter Zoo 2,0,0,CENTRAL,,01-Jan-1981,31-Dec-1981
480611001,,HARLINGEN,15,St Margaret Ann Catholic Church,26.080833,-97.85,CENTRAL,,01-Jan-1974,31-Dec-1977
480611002,,HARLINGEN,15,Sunshine Strip,26.208056,-97.695,CENTRAL,,01-Jan-1981,31-Dec-1988
480612001,,HARLINGEN,15,Harlingen Water Works,26.206111,-97.718889,CENTRAL,,01-Feb-1961,31-Dec-1988
480613001,,HARLINGEN,15,City Hall,26.075,-97.208333,CENTRAL,,01-Jan-1971,31-Dec-1972
480614001,,HARLINGEN,15,Water Works,26.135,-97.633333,CENTRAL,,01-Jan-1969,31-Dec-1981
480611023,1023,HARLINGEN,15,Harlingen Teege,26.2003347,-97.7126837,CENTRAL,7,09-Oct-2012,
482150043,"0043, 0143",HARLINGEN,15,Mission,26.2262097,-98.291069,CENTRAL,117,01-Jul-1995,
480610006,"0080, 0180",HARLINGEN,15,Brownsville,25.8925176,-97.4938295,CENTRAL,121,01-Jul-1993,
480612004,"0323, 0667",HARLINGEN,15,Isla Blanca Park,26.0696153,-97.1621996,CENTRAL,7,01-Aug-2005,
482151048,1048,HARLINGEN,15,Mercedes,26.1310725,-97.9372883,CENTRAL,,29-Oct-2008,10-Oct-2012
482151046,1046,HARLINGEN,15,Edinburg East Freddy Gonzalez Drive,26.288622,-98.152066,CENTRAL,14,08-Jul-2015,
